,time,temp,hum,wind,weather,date
23,6:52 PM,48F,96%,10mph,Cloudy,2017-03-26
24,7:52 PM,48F,96%,9mph,Light Drizzle,2017-03-26
25,8:52 PM,48F,96%,9mph,Light Drizzle,2017-03-26
26,9:44 PM,48F,96%,6mph,Light Drizzle,2017-03-26
27,9:52 PM,47F,100%,7mph,Light Drizzle,2017-03-26
28,10:52 PM,47F,97%,10mph,Light Drizzle,2017-03-26
0,11:52 PM,47F,97%,7mph,Light Drizzle,2017-03-27
1,12:52 AM,47F,97%,5mph,Light Drizzle,2017-03-27
2,1:07 AM,47F,97%,7mph,Fog,2017-03-27
3,1:52 AM,47F,97%,6mph,Fog,2017-03-27
4,2:50 AM,46F,100%,3mph,Light Drizzle,2017-03-27
5,2:52 AM,47F,100%,0mph,Light Drizzle,2017-03-27
6,2:59 AM,47F,97%,3mph,Fog,2017-03-27
7,3:52 AM,47F,97%,3mph,Fog,2017-03-27
8,4:52 AM,47F,100%,0mph,Fog,2017-03-27
9,5:05 AM,48F,96%,0mph,Fog,2017-03-27
10,5:27 AM,48F,96%,5mph,Light Drizzle,2017-03-27
11,5:45 AM,48F,96%,5mph,Light Drizzle,2017-03-27
12,5:52 AM,48F,100%,3mph,Light Drizzle,2017-03-27
13,6:52 AM,48F,100%,3mph,Light Drizzle,2017-03-27
14,7:52 AM,48F,100%,3mph,Light Drizzle,2017-03-27
15,7:59 AM,48F,100%,3mph,Light Drizzle,2017-03-27
16,8:07 AM,49F,100%,5mph,Light Drizzle,2017-03-27
17,8:52 AM,49F,100%,7mph,Fog,2017-03-27
18,9:13 AM,50F,100%,7mph,Fog,2017-03-27
19,9:30 AM,51F,100%,8mph,Cloudy,2017-03-27
20,9:52 AM,52F,97%,9mph,Cloudy,2017-03-27
21,9:55 AM,52F,97%,9mph,Cloudy,2017-03-27
22,10:52 AM,56F,87%,7mph,Cloudy,2017-03-27
23,11:52 AM,60F,83%,7mph,Mostly Cloudy,2017-03-27
24,12:11 PM,62F,78%,12mph,Partly Cloudy,2017-03-27
25,12:52 PM,64F,75%,8mph,Partly Cloudy,2017-03-27
26,1:52 PM,69F,65%,3mph,Mostly Cloudy,2017-03-27
27,2:52 PM,73F,59%,6mph,Fair,2017-03-27
28,3:52 PM,73F,59%,5mph,Mostly Cloudy,2017-03-27
29,4:52 PM,73F,59%,3mph,Mostly Cloudy,2017-03-27
30,5:52 PM,69F,63%,14mph,Mostly Cloudy,2017-03-27
31,6:52 PM,68F,68%,3mph,Mostly Cloudy,2017-03-27
32,7:52 PM,66F,73%,3mph,Mostly Cloudy,2017-03-27
33,8:52 PM,66F,75%,8mph,Light Rain,2017-03-27
34,9:52 PM,62F,80%,5mph,Cloudy,2017-03-27
35,10:52 PM,62F,80%,0mph,Mostly Cloudy,2017-03-27
0,11:52 PM,60F,86%,0mph,Cloudy,2017-03-28
1,12:52 AM,57F,93%,0mph,Cloudy,2017-03-28
2,1:52 AM,61F,87%,0mph,Cloudy,2017-03-28
3,2:52 AM,62F,84%,6mph,Cloudy,2017-03-28
4,3:52 AM,61F,87%,3mph,Light Rain,2017-03-28
5,4:52 AM,61F,90%,7mph,Cloudy,2017-03-28
6,5:52 AM,61F,87%,3mph,Mostly Cloudy,2017-03-28
7,6:52 AM,63F,84%,7mph,Mostly Cloudy,2017-03-28
8,7:52 AM,62F,86%,8mph,Cloudy,2017-03-28
9,8:52 AM,65F,87%,10mph,Light Rain,2017-03-28
10,9:52 AM,65F,87%,9mph,Cloudy,2017-03-28
11,10:52 AM,68F,78%,10mph,Cloudy,2017-03-28
12,11:52 AM,64F,87%,12mph,Cloudy,2017-03-28
13,12:52 PM,70F,68%,12mph,Mostly Cloudy,2017-03-28
14,1:27 PM,70F,63%,15mph,Mostly Cloudy,2017-03-28
15,1:52 PM,72F,59%,14mph,Mostly Cloudy,2017-03-28
16,2:52 PM,70F,63%,7mph,Mostly Cloudy,2017-03-28
17,3:52 PM,73F,53%,9mph,Mostly Cloudy,2017-03-28
18,4:52 PM,72F,53%,13mph,Mostly Cloudy,2017-03-28
19,5:52 PM,70F,57%,12mph,Cloudy,2017-03-28
20,6:52 PM,69F,58%,9mph,Mostly Cloudy,2017-03-28
21,7:52 PM,66F,68%,6mph,Mostly Cloudy,2017-03-28
22,8:52 PM,64F,75%,9mph,Light Rain,2017-03-28
23,9:52 PM,64F,75%,10mph,Cloudy,2017-03-28
24,10:52 PM,63F,72%,9mph,Cloudy,2017-03-28
0,11:52 PM,62F,75%,8mph,Cloudy,2017-03-29
1,12:52 AM,62F,72%,12mph,Cloudy,2017-03-29
2,1:03 AM,61F,78%,8mph,Cloudy,2017-03-29
3,1:52 AM,59F,90%,8mph,Cloudy,2017-03-29
4,2:14 AM,59F,93%,9mph,Cloudy,2017-03-29
5,2:52 AM,59F,90%,8mph,Cloudy,2017-03-29
6,3:16 AM,59F,87%,7mph,Cloudy,2017-03-29
7,3:25 AM,59F,83%,10mph,Cloudy,2017-03-29
8,3:33 AM,59F,81%,10mph,Cloudy,2017-03-29
9,3:52 AM,59F,81%,9mph,Cloudy,2017-03-29
10,4:52 AM,58F,81%,12mph,Cloudy,2017-03-29
11,5:52 AM,57F,72%,12mph,Cloudy,2017-03-29
12,6:52 AM,56F,69%,13mph,Cloudy,2017-03-29
13,7:52 AM,56F,67%,12mph,Mostly Cloudy,2017-03-29
14,8:52 AM,56F,62%,14mph,Mostly Cloudy,2017-03-29
15,9:52 AM,60F,55%,14mph,Fair,2017-03-29
16,10:52 AM,61F,50%,10mph,Fair,2017-03-29
17,11:52 AM,62F,43%,10mph,Fair,2017-03-29
18,12:52 PM,64F,41%,15mph,Fair,2017-03-29
19,1:52 PM,66F,37%,12mph,Fair,2017-03-29
20,2:52 PM,66F,34%,10mph,Fair,2017-03-29
21,3:52 PM,67F,32%,7mph,Fair,2017-03-29
22,4:52 PM,66F,34%,10mph,Fair,2017-03-29
23,5:52 PM,63F,43%,12mph,Fair,2017-03-29
24,6:52 PM,61F,42%,13mph,Partly Cloudy,2017-03-29
25,7:52 PM,60F,41%,12mph,Fair,2017-03-29
26,8:52 PM,57F,44%,13mph,Fair,2017-03-29
27,9:52 PM,55F,45%,10mph,Fair,2017-03-29
28,10:52 PM,54F,45%,10mph,Fair,2017-03-29
0,11:52 PM,52F,50%,6mph,Fair,2017-03-30
1,12:52 AM,51F,48%,8mph,Fair,2017-03-30
2,1:52 AM,50F,50%,9mph,Fair,2017-03-30
3,2:52 AM,49F,52%,10mph,Mostly Cloudy,2017-03-30
4,3:52 AM,48F,52%,7mph,Partly Cloudy,2017-03-30
5,4:52 AM,48F,52%,10mph,Cloudy,2017-03-30
6,5:52 AM,47F,52%,13mph,Cloudy,2017-03-30
7,6:52 AM,47F,54%,14mph,Cloudy,2017-03-30
8,7:52 AM,47F,54%,7mph,Cloudy,2017-03-30
9,8:52 AM,48F,52%,8mph,Cloudy,2017-03-30
10,9:52 AM,50F,48%,5mph,Cloudy,2017-03-30
11,10:52 AM,50F,50%,0mph,Cloudy,2017-03-30
12,11:52 AM,53F,45%,3mph,Cloudy,2017-03-30
13,12:52 PM,54F,45%,9mph,Cloudy,2017-03-30
14,1:52 PM,54F,47%,9mph,Cloudy,2017-03-30
15,2:52 PM,54F,49%,9mph,Cloudy,2017-03-30
16,3:52 PM,54F,49%,8mph,Cloudy,2017-03-30
17,4:52 PM,54F,57%,12mph,Cloudy,2017-03-30
18,5:52 PM,53F,61%,9mph,Cloudy,2017-03-30
19,6:52 PM,52F,63%,12mph,Cloudy,2017-03-30
20,7:52 PM,51F,66%,12mph,Cloudy,2017-03-30
21,8:52 PM,50F,68%,13mph,Cloudy,2017-03-30
22,9:52 PM,50F,68%,13mph,Cloudy,2017-03-30
23,10:52 PM,49F,71%,13mph,Cloudy,2017-03-30
0,11:52 PM,49F,69%,10mph,Cloudy,2017-03-31
1,12:52 AM,49F,69%,9mph,Cloudy,2017-03-31
2,1:47 AM,48F,82%,7mph,Cloudy,2017-03-31
3,1:52 AM,48F,80%,7mph,Cloudy,2017-03-31
4,2:52 AM,48F,80%,10mph,Cloudy,2017-03-31
5,3:26 AM,47F,86%,8mph,Light Rain,2017-03-31
6,3:52 AM,46F,93%,8mph,Cloudy,2017-03-31
7,3:59 AM,46F,93%,7mph,Cloudy,2017-03-31
8,4:20 AM,46F,89%,10mph,Light Rain,2017-03-31
9,4:37 AM,46F,93%,8mph,Cloudy,2017-03-31
10,4:52 AM,45F,93%,9mph,Light Rain,2017-03-31
11,5:27 AM,45F,93%,10mph,Light Rain,2017-03-31
12,5:52 AM,45F,93%,12mph,Light Rain,2017-03-31
13,6:30 AM,45F,97%,12mph,Rain,2017-03-31
14,6:52 AM,45F,97%,13mph,Rain,2017-03-31
15,7:52 AM,46F,96%,13mph,Light Rain,2017-03-31
16,8:28 AM,47F,97%,9mph,Heavy Rain,2017-03-31
17,8:38 AM,47F,97%,10mph,Heavy Rain,2017-03-31
18,8:43 AM,47F,93%,12mph,Rain,2017-03-31
19,8:52 AM,47F,97%,9mph,Heavy Rain,2017-03-31
20,9:04 AM,46F,96%,12mph,Rain,2017-03-31
21,9:19 AM,47F,97%,12mph,Rain,2017-03-31
22,9:37 AM,47F,97%,12mph,Heavy Rain,2017-03-31
23,9:52 AM,47F,97%,12mph,Heavy Rain,2017-03-31
24,9:55 AM,47F,97%,13mph,Heavy Rain,2017-03-31
25,10:16 AM,47F,97%,14mph,Light Rain,2017-03-31
26,10:52 AM,47F,97%,10mph,Light Rain,2017-03-31
27,11:07 AM,47F,97%,12mph,Rain,2017-03-31
28,11:52 AM,48F,96%,12mph,Rain,2017-03-31
29,12:52 PM,49F,97%,9mph,Light Rain,2017-03-31
30,1:52 PM,51F,92%,5mph,Cloudy,2017-03-31
31,2:32 PM,50F,96%,12mph,Light Rain,2017-03-31
32,2:45 PM,50F,96%,8mph,Light Rain,2017-03-31
33,2:52 PM,50F,96%,6mph,Fog,2017-03-31
34,2:54 PM,51F,96%,6mph,Cloudy,2017-03-31
35,3:20 PM,52F,93%,10mph,Cloudy,2017-03-31
36,3:23 PM,52F,93%,9mph,Cloudy,2017-03-31
37,3:52 PM,52F,93%,8mph,Cloudy,2017-03-31
38,4:52 PM,52F,93%,12mph,Cloudy,2017-03-31
39,5:04 PM,51F,92%,9mph,Cloudy,2017-03-31
40,5:52 PM,50F,89%,7mph,Cloudy,2017-03-31
41,5:58 PM,50F,93%,7mph,Cloudy,2017-03-31
42,6:12 PM,49F,93%,9mph,Rain,2017-03-31
43,6:50 PM,48F,93%,7mph,Light Rain,2017-03-31
44,6:52 PM,49F,93%,7mph,Light Rain,2017-03-31
45,7:00 PM,49F,90%,8mph,Light Rain,2017-03-31
46,7:40 PM,48F,93%,14mph,Light Rain,2017-03-31
47,7:52 PM,48F,93%,13mph,Light Rain,2017-03-31
48,8:22 PM,48F,93%,8mph,Cloudy,2017-03-31
49,8:52 PM,48F,93%,7mph,Cloudy,2017-03-31
50,9:29 PM,48F,93%,7mph,Mostly Cloudy,2017-03-31
51,9:52 PM,48F,93%,10mph,Mostly Cloudy,2017-03-31
52,10:52 PM,47F,93%,8mph,Mostly Cloudy,2017-03-31
0,11:52 PM,47F,90%,7mph,Cloudy,2017-04-01
1,12:34 AM,47F,90%,6mph,Cloudy,2017-04-01
2,12:52 AM,47F,90%,8mph,Light Rain,2017-04-01
3,1:01 AM,47F,90%,8mph,Light Rain,2017-04-01
4,1:37 AM,47F,93%,3mph,Light Rain,2017-04-01
5,1:52 AM,47F,93%,5mph,Light Rain,2017-04-01
6,2:52 AM,47F,93%,6mph,Light Rain,2017-04-01
7,3:07 AM,48F,89%,7mph,Light Rain,2017-04-01
8,3:29 AM,47F,97%,6mph,Cloudy,2017-04-01
9,3:52 AM,48F,93%,9mph,Cloudy,2017-04-01
10,4:52 AM,48F,93%,7mph,Cloudy,2017-04-01
11,5:52 AM,49F,83%,9mph,Mostly Cloudy,2017-04-01
12,6:52 AM,49F,83%,8mph,Mostly Cloudy,2017-04-01
13,7:52 AM,52F,77%,10mph,Mostly Cloudy,2017-04-01
14,8:52 AM,55F,72%,16mph,Mostly Cloudy,2017-04-01
15,9:52 AM,56F,64%,18mph,Mostly Cloudy,2017-04-01
16,10:52 AM,57F,59%,17mph,Cloudy,2017-04-01
17,11:52 AM,58F,58%,22mph,Mostly Cloudy / Windy,2017-04-01
18,12:52 PM,60F,55%,17mph,Mostly Cloudy,2017-04-01
19,1:52 PM,60F,51%,20mph,Mostly Cloudy,2017-04-01
20,2:52 PM,60F,51%,23mph,Mostly Cloudy / Windy,2017-04-01
21,3:52 PM,60F,51%,21mph,Partly Cloudy / Windy,2017-04-01
22,3:59 PM,59F,51%,20mph,Mostly Cloudy,2017-04-01
23,4:52 PM,57F,51%,18mph,Cloudy,2017-04-01
24,5:52 PM,55F,53%,20mph,Cloudy,2017-04-01
25,6:52 PM,53F,57%,21mph,Cloudy / Windy,2017-04-01
26,7:52 PM,52F,59%,18mph,Cloudy,2017-04-01
27,8:52 PM,51F,59%,9mph,Cloudy,2017-04-01
28,9:52 PM,51F,59%,13mph,Cloudy,2017-04-01
29,10:52 PM,50F,61%,13mph,Cloudy,2017-04-01
0,11:52 PM,50F,61%,18mph,Cloudy,2017-04-02
1,12:52 AM,50F,61%,14mph,Cloudy,2017-04-02
2,1:52 AM,48F,63%,14mph,Mostly Cloudy,2017-04-02
3,2:52 AM,47F,63%,13mph,Fair,2017-04-02
4,3:52 AM,46F,63%,15mph,Fair,2017-04-02
5,4:52 AM,45F,65%,9mph,Fair,2017-04-02
6,5:52 AM,44F,68%,8mph,Fair,2017-04-02
7,6:52 AM,46F,63%,9mph,Fair,2017-04-02
8,7:52 AM,49F,59%,6mph,Fair,2017-04-02
9,8:52 AM,52F,53%,10mph,Fair,2017-04-02
10,9:52 AM,55F,49%,9mph,Fair,2017-04-02
11,10:52 AM,59F,39%,8mph,Fair,2017-04-02
12,11:52 AM,60F,36%,0mph,Partly Cloudy,2017-04-02
13,12:52 PM,62F,34%,3mph,Mostly Cloudy,2017-04-02
14,1:52 PM,64F,34%,9mph,Mostly Cloudy,2017-04-02
15,2:52 PM,65F,31%,7mph,Partly Cloudy,2017-04-02
16,3:52 PM,65F,32%,10mph,Partly Cloudy,2017-04-02
17,4:52 PM,65F,29%,10mph,Partly Cloudy,2017-04-02
18,5:52 PM,63F,31%,8mph,Mostly Cloudy,2017-04-02
19,6:52 PM,61F,32%,6mph,Mostly Cloudy,2017-04-02
20,7:52 PM,62F,30%,3mph,Mostly Cloudy,2017-04-02
21,8:52 PM,55F,57%,5mph,Mostly Cloudy,2017-04-02
22,9:52 PM,55F,69%,3mph,Mostly Cloudy,2017-04-02
23,10:52 PM,54F,57%,3mph,Cloudy,2017-04-02
0,11:52 PM,53F,57%,5mph,Cloudy,2017-04-03
1,12:52 AM,53F,66%,7mph,Mostly Cloudy,2017-04-03
2,1:52 AM,52F,66%,6mph,Mostly Cloudy,2017-04-03
3,2:52 AM,50F,71%,6mph,Cloudy,2017-04-03
4,3:52 AM,49F,74%,5mph,Mostly Cloudy,2017-04-03
5,4:52 AM,49F,74%,6mph,Partly Cloudy,2017-04-03
6,5:52 AM,49F,80%,9mph,Mostly Cloudy,2017-04-03
7,6:52 AM,51F,80%,9mph,Cloudy,2017-04-03
8,7:52 AM,55F,72%,13mph,Fair,2017-04-03
9,8:52 AM,58F,67%,14mph,Cloudy,2017-04-03
10,9:52 AM,61F,62%,13mph,Mostly Cloudy,2017-04-03
11,10:52 AM,63F,58%,14mph,Cloudy,2017-04-03
12,11:52 AM,64F,56%,12mph,Cloudy,2017-04-03
13,12:52 PM,66F,52%,17mph,Cloudy,2017-04-03
14,1:52 PM,65F,54%,15mph,Cloudy,2017-04-03
15,2:52 PM,66F,54%,9mph,Cloudy,2017-04-03
16,3:52 PM,66F,50%,16mph,Cloudy,2017-04-03
17,4:52 PM,65F,50%,14mph,Mostly Cloudy,2017-04-03
18,5:52 PM,64F,41%,15mph,Cloudy,2017-04-03
19,6:52 PM,61F,58%,9mph,Cloudy,2017-04-03
20,7:52 PM,57F,89%,6mph,Rain,2017-04-03
21,8:25 PM,58F,90%,6mph,Light Rain,2017-04-03
22,8:36 PM,58F,90%,8mph,Rain,2017-04-03
23,8:52 PM,58F,90%,9mph,Cloudy,2017-04-03
24,9:19 PM,58F,93%,8mph,Cloudy,2017-04-03
25,9:52 PM,60F,93%,7mph,Cloudy,2017-04-03
26,10:52 PM,60F,93%,12mph,Cloudy,2017-04-03
0,11:20 PM,60F,96%,12mph,Cloudy,2017-04-04
1,11:52 PM,60F,96%,13mph,Cloudy,2017-04-04
2,12:13 AM,61F,93%,12mph,Cloudy,2017-04-04
3,12:52 AM,61F,97%,13mph,Cloudy,2017-04-04
4,1:52 AM,63F,93%,9mph,Cloudy,2017-04-04
5,2:10 AM,63F,93%,9mph,Cloudy,2017-04-04
6,2:17 AM,63F,93%,10mph,Cloudy,2017-04-04
7,2:34 AM,63F,93%,9mph,Cloudy,2017-04-04
8,2:44 AM,62F,96%,10mph,Cloudy,2017-04-04
9,2:52 AM,62F,96%,10mph,Cloudy,2017-04-04
10,3:09 AM,62F,96%,9mph,Cloudy,2017-04-04
11,3:52 AM,60F,96%,9mph,Cloudy,2017-04-04
12,4:52 AM,63F,90%,13mph,Cloudy,2017-04-04
13,5:52 AM,63F,90%,13mph,Mostly Cloudy,2017-04-04
14,6:52 AM,64F,84%,15mph,Cloudy,2017-04-04
15,6:59 AM,64F,84%,15mph,Cloudy,2017-04-04
16,7:52 AM,65F,81%,15mph,Cloudy,2017-04-04
17,8:52 AM,67F,81%,13mph,Mostly Cloudy,2017-04-04
18,9:52 AM,71F,68%,18mph,Partly Cloudy,2017-04-04
19,10:52 AM,75F,55%,15mph,Partly Cloudy,2017-04-04
20,11:52 AM,76F,48%,17mph,Mostly Cloudy,2017-04-04
21,12:52 PM,76F,50%,13mph,Mostly Cloudy,2017-04-04
22,1:52 PM,76F,48%,15mph,Mostly Cloudy,2017-04-04
23,2:52 PM,78F,42%,13mph,Mostly Cloudy,2017-04-04
24,3:52 PM,81F,36%,12mph,Mostly Cloudy,2017-04-04
25,4:52 PM,80F,31%,17mph,Partly Cloudy,2017-04-04
26,5:52 PM,79F,27%,18mph,Fair,2017-04-04
27,6:52 PM,75F,32%,14mph,Fair,2017-04-04
28,7:52 PM,73F,35%,9mph,Fair,2017-04-04
29,8:52 PM,71F,38%,8mph,Fair,2017-04-04
30,9:52 PM,71F,38%,12mph,Fair,2017-04-04
31,10:52 PM,69F,40%,10mph,Fair,2017-04-04
0,11:52 PM,68F,42%,12mph,Partly Cloudy,2017-04-05
1,12:52 AM,64F,50%,8mph,Mostly Cloudy,2017-04-05
2,1:52 AM,66F,45%,10mph,Mostly Cloudy,2017-04-05
3,2:52 AM,64F,43%,0mph,Mostly Cloudy,2017-04-05
4,3:52 AM,62F,50%,5mph,Mostly Cloudy,2017-04-05
5,4:52 AM,62F,48%,3mph,Mostly Cloudy,2017-04-05
6,5:52 AM,62F,50%,5mph,Fair,2017-04-05
7,6:52 AM,63F,54%,7mph,Fair,2017-04-05
8,7:52 AM,63F,52%,14mph,Partly Cloudy,2017-04-05
9,8:52 AM,65F,52%,10mph,Partly Cloudy,2017-04-05
10,9:52 AM,66F,48%,7mph,Mostly Cloudy,2017-04-05
11,10:52 AM,69F,47%,6mph,Partly Cloudy,2017-04-05
12,11:52 AM,71F,44%,6mph,Partly Cloudy,2017-04-05
13,12:52 PM,71F,42%,7mph,Mostly Cloudy,2017-04-05
14,1:52 PM,72F,38%,3mph,Cloudy,2017-04-05
15,2:52 PM,73F,38%,3mph,Cloudy,2017-04-05
16,3:52 PM,71F,44%,14mph,Cloudy,2017-04-05
17,4:52 PM,69F,47%,12mph,Cloudy,2017-04-05
18,5:52 PM,68F,49%,10mph,Cloudy,2017-04-05
19,6:52 PM,67F,51%,9mph,Cloudy,2017-04-05
20,7:52 PM,66F,54%,14mph,Cloudy,2017-04-05
21,8:52 PM,62F,58%,13mph,Cloudy,2017-04-05
22,9:52 PM,60F,62%,12mph,Cloudy,2017-04-05
23,10:52 PM,59F,64%,8mph,Cloudy,2017-04-05
0,11:52 PM,59F,67%,6mph,Cloudy,2017-04-06
1,12:52 AM,58F,70%,8mph,Cloudy,2017-04-06
2,1:52 AM,57F,74%,7mph,Mostly Cloudy,2017-04-06
3,2:38 AM,57F,77%,10mph,Cloudy,2017-04-06
4,2:52 AM,57F,77%,10mph,Cloudy,2017-04-06
5,3:11 AM,57F,77%,8mph,Cloudy,2017-04-06
6,3:52 AM,57F,81%,8mph,Cloudy,2017-04-06
7,4:21 AM,56F,87%,6mph,Light Rain,2017-04-06
8,4:52 AM,56F,90%,9mph,Cloudy,2017-04-06
9,5:52 AM,56F,90%,12mph,Cloudy,2017-04-06
10,6:12 AM,56F,93%,7mph,Cloudy,2017-04-06
11,6:52 AM,58F,90%,3mph,Cloudy,2017-04-06
12,7:35 AM,59F,90%,0mph,Thunder in the Vicinity,2017-04-06
13,7:41 AM,59F,90%,0mph,T-Storm,2017-04-06
14,7:52 AM,58F,93%,0mph,T-Storm,2017-04-06
15,8:02 AM,58F,97%,0mph,T-Storm,2017-04-06
16,8:06 AM,58F,97%,0mph,Heavy T-Storm,2017-04-06
17,8:09 AM,58F,97%,0mph,Heavy T-Storm,2017-04-06
18,8:18 AM,58F,97%,0mph,T-Storm,2017-04-06
19,8:22 AM,58F,97%,0mph,T-Storm,2017-04-06
20,8:31 AM,58F,97%,7mph,T-Storm,2017-04-06
21,8:47 AM,57F,100%,10mph,T-Storm,2017-04-06
22,8:52 AM,58F,100%,9mph,Light Rain with Thunder,2017-04-06
23,9:13 AM,58F,100%,10mph,T-Storm,2017-04-06
24,9:22 AM,58F,100%,10mph,Heavy T-Storm,2017-04-06
25,9:30 AM,58F,100%,10mph,Heavy T-Storm,2017-04-06
26,9:39 AM,58F,100%,10mph,Rain,2017-04-06
27,9:44 AM,58F,100%,10mph,Rain,2017-04-06
28,9:52 AM,58F,100%,12mph,Heavy Rain,2017-04-06
29,10:04 AM,59F,96%,14mph,Light Rain,2017-04-06
30,10:16 AM,59F,100%,9mph,T-Storm,2017-04-06
31,10:22 AM,59F,100%,6mph,T-Storm,2017-04-06
32,10:30 AM,59F,100%,14mph,T-Storm,2017-04-06
33,10:36 AM,59F,100%,13mph,Heavy Rain,2017-04-06
34,10:48 AM,57F,100%,17mph,Heavy T-Storm,2017-04-06
35,10:52 AM,58F,100%,17mph,Heavy T-Storm,2017-04-06
36,10:59 AM,58F,100%,14mph,Heavy T-Storm,2017-04-06
37,11:02 AM,58F,97%,17mph,T-Storm,2017-04-06
38,11:07 AM,57F,100%,16mph,Heavy Rain,2017-04-06
39,11:20 AM,57F,100%,9mph,Rain,2017-04-06
40,11:23 AM,57F,100%,7mph,Light Rain,2017-04-06
41,11:45 AM,57F,96%,8mph,Light Rain,2017-04-06
42,11:52 AM,57F,96%,5mph,Heavy Rain,2017-04-06
43,11:57 AM,57F,96%,7mph,Heavy Rain,2017-04-06
44,12:00 PM,57F,100%,10mph,Rain,2017-04-06
45,12:08 PM,58F,97%,7mph,Light Rain,2017-04-06
46,12:15 PM,59F,96%,6mph,Light Rain,2017-04-06
47,12:21 PM,60F,96%,5mph,T-Storm,2017-04-06
48,12:39 PM,60F,96%,3mph,Thunder,2017-04-06
49,12:42 PM,60F,93%,0mph,Heavy T-Storm,2017-04-06
50,12:47 PM,57F,82%,32mph,T-Storm / Windy,2017-04-06
51,12:52 PM,56F,84%,24mph,T-Storm / Windy,2017-04-06
52,12:58 PM,55F,83%,24mph,T-Storm / Windy,2017-04-06
53,1:10 PM,54F,83%,17mph,Light Rain with Thunder,2017-04-06
54,1:28 PM,56F,77%,13mph,Light Rain,2017-04-06
55,1:52 PM,55F,83%,14mph,Cloudy,2017-04-06
56,2:34 PM,60F,72%,14mph,Thunder in the Vicinity,2017-04-06
57,2:52 PM,58F,72%,15mph,T-Storm,2017-04-06
58,2:59 PM,57F,77%,18mph,Light Rain,2017-04-06
59,3:11 PM,56F,84%,22mph,Rain / Windy,2017-04-06
60,3:16 PM,56F,84%,18mph,Rain,2017-04-06
61,3:22 PM,56F,87%,15mph,Light Rain,2017-04-06
62,3:52 PM,57F,83%,7mph,Cloudy,2017-04-06
63,4:52 PM,59F,72%,13mph,Fair,2017-04-06
64,5:52 PM,59F,69%,3mph,Mostly Cloudy,2017-04-06
65,6:12 PM,58F,75%,9mph,Heavy Rain,2017-04-06
66,6:28 PM,56F,84%,12mph,Light Rain,2017-04-06
67,6:52 PM,57F,67%,12mph,Light Rain,2017-04-06
68,7:52 PM,55F,80%,6mph,Mostly Cloudy,2017-04-06
69,8:52 PM,56F,64%,12mph,Mostly Cloudy,2017-04-06
70,9:52 PM,53F,50%,10mph,Partly Cloudy,2017-04-06
71,10:52 PM,52F,53%,8mph,Fair,2017-04-06
0,11:52 PM,51F,54%,9mph,Cloudy,2017-04-07
1,12:52 AM,51F,50%,14mph,Mostly Cloudy,2017-04-07
2,1:52 AM,50F,52%,7mph,Mostly Cloudy,2017-04-07
3,2:52 AM,50F,48%,9mph,Cloudy,2017-04-07
4,3:52 AM,48F,46%,17mph,Cloudy,2017-04-07
5,4:52 AM,47F,50%,25mph,Cloudy / Windy,2017-04-07
6,5:16 AM,46F,54%,17mph,Light Rain,2017-04-07
7,5:19 AM,45F,58%,21mph,Light Rain / Windy,2017-04-07
8,5:52 AM,45F,58%,16mph,Cloudy,2017-04-07
9,6:52 AM,44F,65%,13mph,Cloudy,2017-04-07
10,7:52 AM,47F,50%,13mph,Cloudy,2017-04-07
11,8:52 AM,48F,46%,23mph,Cloudy / Windy,2017-04-07
12,9:52 AM,49F,44%,16mph,Cloudy,2017-04-07
13,10:52 AM,49F,43%,24mph,Cloudy / Windy,2017-04-07
14,11:52 AM,48F,46%,23mph,Cloudy / Windy,2017-04-07
15,12:52 PM,50F,43%,21mph,Cloudy / Windy,2017-04-07
16,1:52 PM,48F,44%,20mph,Light Rain,2017-04-07
17,2:52 PM,48F,48%,21mph,Light Rain / Windy,2017-04-07
18,3:52 PM,47F,50%,21mph,Cloudy / Windy,2017-04-07
19,4:52 PM,47F,48%,22mph,Cloudy / Windy,2017-04-07
20,5:52 PM,47F,48%,16mph,Cloudy,2017-04-07
21,6:52 PM,46F,50%,17mph,Cloudy,2017-04-07
22,7:52 PM,45F,52%,24mph,Cloudy / Windy,2017-04-07
23,8:52 PM,44F,49%,13mph,Mostly Cloudy,2017-04-07
24,9:52 PM,44F,49%,17mph,Partly Cloudy,2017-04-07
25,10:52 PM,43F,51%,13mph,Partly Cloudy,2017-04-07
0,11:52 PM,42F,53%,7mph,Fair,2017-04-08
1,12:52 AM,42F,51%,3mph,Fair,2017-04-08
2,1:52 AM,42F,49%,9mph,Partly Cloudy,2017-04-08
3,2:52 AM,40F,53%,5mph,Fair,2017-04-08
4,3:52 AM,41F,47%,9mph,Fair,2017-04-08
5,4:52 AM,40F,47%,7mph,Fair,2017-04-08
6,5:52 AM,40F,47%,10mph,Partly Cloudy,2017-04-08
7,6:52 AM,43F,38%,8mph,Partly Cloudy,2017-04-08
8,7:52 AM,47F,32%,12mph,Fair,2017-04-08
9,8:52 AM,50F,28%,15mph,Fair,2017-04-08
10,9:52 AM,53F,26%,15mph,Fair,2017-04-08
11,10:52 AM,55F,24%,13mph,Fair,2017-04-08
12,11:52 AM,58F,21%,17mph,Fair,2017-04-08
13,12:52 PM,61F,21%,16mph,Fair,2017-04-08
14,1:09 PM,62F,19%,16mph,Fair,2017-04-08
15,1:52 PM,62F,19%,12mph,Partly Cloudy,2017-04-08
